No.;#_LOC;MOMBRE_LOCALIDAD;DANE11_ESTABLECIMIENTO_EDUCATIVO;DANE12_ESTABLECIMIENTO_EDUCATIVO;NOMBRE_ESTABLECIMIENTO_EDUCATIVO;NIT  (DISTRITALES NIT FSE);DANE11_SEDE_EDUCATIVA;DANE12_SEDE_EDUCATIVA;NOMBRE_SEDE_EDUCATIVA;CONSECUTIVO;ORDEN DE SEDE;SECTOR;CLASE;PRESTADOR DEL SERVICIO;ESTADO;ZONA;DIRECCION-GEO;BARRIO-GEO;TELEFONO;CORREO ELECTRONICO;WEB;CODIGO POSTAL;CALENDARIO;GENERO;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;GRADOS;MODELOS;CARACTER PARA LA MEDIA ;ESPECIALIDAD PARA LA MEDIA;ENFASIS PARA EL CARACTER ACADEMICO DE LA MEDIA ;RECTOR/DIRECTOR (COLEGIOS DISTRITALES ACTUALIZACION A 09-SEP-2024);CAPACIDADES EXCEPCIONALES;GRUPOS ETNICOS;BILINGÜISMO;REGIMEN Y CATEGORIA DE COSTOS;CHIP_1;CPF;ESTRATO_GEO;No_UPZ;NOMBRE_UPZ;SECTOR_CENSAL;COORDENADA LONGITUD (X);COORDENADA LATITUD (Y);NUMERO_UPL ;NOMBRE UPL
1223;10;ENGATIVA;51100200996;311001105367;BACHILLERATO DE ADULTOS COLSUBSIDIO;8600073361;51100200996;311001105367;BACHILLERATO DE ADULTOS COLSUBSIDIO;1;A;NO OFICIAL;PRIVADO;CAJA DE COMPENSACION;ANTIGUO ACTIVO;URBANA;CL 83 # 110 - 58;CIUDADELA COLSUBSIDIO;4317860 -- 2293593;bachillerato.adultos@colsubsidio.com  --  diana.garzon@colsubsidio.edu.co;http://publico.colsubsidio.com  --  www.colsubsidio.com;111011;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;CICLO1|CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO1|CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;JUAN ESTEBAN QUIÑONES IDARRAGA;-TALENTO TECNOLOGICO, TALENTO EN CIENCIAS NATURALES, BASICAS O TECNOLOGIA-;INDIGENAS-NEGRITUDES-RAIZALES;;LIBERTAD REGULADA;;;3;72;BOLIVIA;005636;-74,11385;4,72068;11;ENGATIVA
1224;10;ENGATIVA;51100201542;311001106444;CENTRO DE ESTUDIOS GRANDES GENIOS;517604277;51100201542;311001106444;CENTRO DE ESTUDIOS GRANDES GENIOS;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 78 D # 102 - 79;MOLINO DEL VIENTO;2290711  --  2275356  --  3107880193;grandesgenios@hotmail.com;;111041;A;MIXTO;;;;;;;;;TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALBA CRISTINA NOVOA GALEANO;;;;LIBERTAD VIGILADA;;;3;73;GARCES NAVAS;005629;-74,11474;4,71184;11;ENGATIVA
1225;10;ENGATIVA;51100102609;311001106649;CENTRO PANAMERICANO DE CAPACITACION;8300825859;51100102609;311001106649;CENTRO PANAMERICANO DE CAPACITACION;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;AC 72 # 61 - 33  --  AC 72 # 68 H - 33;BELLAVISTA;2407153  --  2505770  --  3123616215  --  5412418;cepa.edu14@gmail.com;www.colegiocentropanamericano.org  --  www.cepa.edu.co;111221;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;ROSA ESTELA AGUIRRE QUINTERO;-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-;NEGRITUDES;;LIBERTAD VIGILADA;;;3;26;LAS FERIAS;005503;-74,08876;4,68068;29;TABORA
1226;10;ENGATIVA;51100102756;311001106665;COLEGIO INSCAP;8300953977;51100102756;311001106665;COLEGIO INSCAP;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;AC 72 # 70 - 51;PALO BLANCO;4366182/83;rectoriaferias@inscap.edu.co  --  magdisrive@hotmail.com;www.inscap.edu.co;111061;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO1|CICLO2;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;MEDIO AMBIENTE;MAGDALENA LEONOR CUBILLOS JIMENEZ;;INDIGENAS;;LIBERTAD REGULADA;;;3;26;LAS FERIAS;005501;-74,09214;4,68438;29;TABORA
1227;10;ENGATIVA;51100201997;311001107254;CORPORACION TECNOLOGICA EMPRESARIAL;8300989077;51100201997;311001107254;CORPORACION TECNOLOGICA EMPRESARIAL;1;A;NO OFICIAL;PRIVADO;CORPORACION;ANTIGUO ACTIVO;URBANA;CL 72 # 77 A - 30;TABORA;6862324  --  6862289  --  4908794;rectoria@corpoempresarial.edu.co  --  gerencia@corpoempresarial.edu.co;www.corpoempresarial.edu.co;111051;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;SILVIA ARIAS ARIAS;-OTRO-;INDIGENAS;;LIBERTAD REGULADA;;;3;30;BOYACA REAL;005603;-74,10007;4,69138;29;TABORA
1228;10;ENGATIVA;51100202284;311001107572;LICEO INFANTIL APRENDAMOS JUNTOS;395390813;51100202284;311001107572;LICEO INFANTIL APRENDAMOS JUNTOS;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 77 B # 112 F - 14;VILLAS DE GRANADA;4407848;liceoaprendamosjuntos_24@hotmail.com;;111031;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NILSA STELLA CAMARGO VELANDIA;;;;LIBERTAD VIGILADA;;;3;73;GARCES NAVAS;005649;-74,12364;4,71779;11;ENGATIVA
1229;10;ENGATIVA;51100202725;311001108307;JARDIN INFANTIL MI GATEITO;520304751;51100202725;311001108307;JARDIN INFANTIL MI GATEITO;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 71 BIS # 64 C - 61;EL PASEO;2232089;jardinmigateito@yahoo.es;;111061;A;MIXTO;;;;;;;;;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EDNA ROSSMARY AGUDELO PENAGOS;;;;LIBERTAD REGULADA;;;3;26;LAS FERIAS;005509;-74,09995;4,67713;29;TABORA
1230;10;ENGATIVA;51100202760;311001108358;GIMNASIO INFANTIL LOS ALAMOS;395428296;51100202760;311001108358;GIMNASIO INFANTIL LOS ALAMOS;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 71 B # 100 A - 04;ALAMOS NORTE;4345267 -- 2271470;colegiogilosalamos@gmail.com  --  matriculascolegiogla@gmail.com;www.colgimnasiolosalamos.edu.co;111041;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EDGAR OSWALDO PEÑA SALAMANCA;;;;LIBERTAD VIGILADA;;;3;73;GARCES NAVAS;005629;-74,11757;4,70276;11;ENGATIVA
1231;10;ENGATIVA;51100202809;311001108412;GIMNASIO NUEVA GENERACION DE BOGOTA;523502924;51100202809;311001108412;GIMNASIO NUEVA GENERACION DE BOGOTA;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 79 A # 69 T - 40/42;BONANZA;2520253;gimnasionuevageneracion@hotmail.com;;111061;A;MIXTO;;;;;;;;;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DAMARIS CUBILLOS BARRETO;-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-;;;LIBERTAD REGULADA;;;3;26;LAS FERIAS;005405;-74,08236;4,68661;29;TABORA
1232;10;ENGATIVA;51100202837;311001108471;COLEGIO PAULO FREIRE;795694121;51100202837;311001108471;COLEGIO PAULO FREIRE;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 75 B # 111 A - 22;VILLAS DE GRANADA;4359524 -- 3104992014;colegio.paulo.freire@hotmail.com  --  shiltoncarlose@hotmail.com;www.colegiopaulofreire.edu.co;111031;A;MIXTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;JUDITH CHILITO PENAGOS;;;;LIBERTAD VIGILADA;;;3;73;GARCES NAVAS;005634;-74,12411;4,71487;11;ENGATIVA
1233;10;ENGATIVA;51100203082;311001108749;COLEGIO MAYOR DE ENGATIVA;9004097640;51100203082;311001108749;COLEGIO MAYOR DE ENGATIVA;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 116 D # 70 A - 66/70/74;GRANJAS DEL DORADO;8052283;colegiomayordeengativa@hotmail.com  --  rectoria@colegiomayordeengativa.edu.co;www.colegiomayordeengativa.edu.co;111031;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;LEIDY DIANA FIGUEREDO GARZON;;NEGRITUDES;;REGIMEN CONTROLADO;;;2;74;ENGATIVA;005631;-74,13623;4,71112;11;ENGATIVA
1234;10;ENGATIVA;51100203222;311001108951;COLEGIO EMMANUEL RUBIANO;515978748;51100203222;311001108951;COLEGIO EMMANUEL RUBIANO;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 117 A # 64 A - 04;EL PALMAR II;2520220  --  2527905  --  4353092;colemmanuel@hotmail.com;;111031;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;;;CICLO5;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;ACADEMICO;ACADEMICA;;JAIME NIÑO ROCHA;;INDIGENAS-NEGRITUDES;;REGIMEN CONTROLADO;;;2;74;ENGATIVA;005631;-74,13999;4,71181;11;ENGATIVA
1235;10;ENGATIVA;51100203215;311001108960;CENTRO DE EDUCACION LABORAL;194546440;51100203215;311001108960;CENTRO DE EDUCACION LABORAL;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;AC 72 # 77 A - 73;SANTA HELENITA;5440960 -- 4371664 -- 5454268 -- 3143345344;instituto_cel@yahoo.com;www.centroeducacionlaboral.jimdo.com;111051;A;MIXTO;;;;;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;;;;;;;;;CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;ACADEMICO;ACADEMICA;;YOLANDA CUBAQUE MENDOZA;;INDIGENAS-NEGRITUDES;;LIBERTAD VIGILADA;;;3;30;BOYACA REAL;005608;-74,10056;4,69146;29;TABORA
1236;10;ENGATIVA;51100203285;311001109036;COLEGIO PADRE MANYANET - BOGOTA;8909822213;51100203285;311001109036;COLEGIO PADRE MANYANET - BOGOTA;1;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;ANTIGUO ACTIVO;URBANA;KR 89 # 68 A - 36;FLORIDA BLANCA;2525183;contacto@manyanetbog.edu.co;www.colegiopadremanyanetbogota.edu.co;111051;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;PADRE YOSMAN HURTADO OCHOA;;;;LIBERTAD REGULADA;;;3;30;BOYACA REAL;005621;-74,11062;4,69297;29;TABORA
1237;10;ENGATIVA;51000203299;311001109044;JARDIN INFANTIL GOTICAS DE ILUSIONES;518098401;51000203299;311001109044;JARDIN INFANTIL GOTICAS DE ILUSIONES;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 81 # 105 - 03;BOLIVIA SECTOR OCCIDENTAL;4406016;jargotilus66@hotmail.com;;111011;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MARGARITA SALAS MORENO;;;;LIBERTAD VIGILADA;;;3;72;BOLIVIA;005622;-74,11454;4,71550;11;ENGATIVA
1238;10;ENGATIVA;;311001109184;LICEO MODERNO LEEUWENHOEK;9002350541;;311001109184;LICEO MODERNO LEEUWENHOEK;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 110 # 75 A - 10;GARCES NAVAS;2273706;angelablancodiaz@hotmail.com;;111041;A;MIXTO;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;INGLES;ANGELA BLANCO DIAZ;;;;LIBERTAD VIGILADA;;;3;73;GARCES NAVAS;005627;-74,12283;4,71264;11;ENGATIVA
1239;10;ENGATIVA;;311001109192;TALENTOS JARDIN INFANTIL Y CENTRO TERAPEUTICO INTEGRAL;519909679;;311001109192;TALENTOS JARDIN INFANTIL Y CENTRO TERAPEUTICO INTEGRAL;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 51 # 70 C - 12;NORMANDIA;6090072 -- 4048491  --  3118988792;talentosjardininfantil2@gmail.com  --  talentosjardininfantil@gmail.com;www.talentosjardininfantil.edu.co;111071;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NASLY YANICE CARABALLO CIFUENTES;;;;LIBERTAD VIGILADA;;;4;31;SANTA CECILIA;005507;-74,10639;4,66720;30;SALITRE
1240;10;ENGATIVA;;311001109206;LICEO SAN RAFAEL DE ALICANTE;9002008546;;311001109206;LICEO SAN RAFAEL DE ALICANTE;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 73 A # 74 A - 42;SANTA MARIA;2516473;liceosanrafaeldealicante@yahoo.es  --  bautistalandinez@yahoo.com;www.liceosanrafaeldealicante.edu.co;111051;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;DAVID ALFONSO BAUTISTA LANDINEZ;;NEGRITUDES;;LIBERTAD REGULADA;;;3;30;BOYACA REAL;005602;-74,09653;4,69107;29;TABORA
1241;10;ENGATIVA;51100203516;311001109320;COLEGIO HORIZONTE LUZ Y VIDA;210305228;51100203516;311001109320;COLEGIO HORIZONTE LUZ Y VIDA;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 69 A BIS # 92 A - 30;FLORIDABLANCA;4305732  --  3232186238;colhorizonte@hotmail.es;;111051;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MAIDELIN CASTAÑEDA VELASCO;;;;LIBERTAD VIGILADA;;;3;30;BOYACA REAL;005621;-74,11365;4,69601;29;TABORA
1242;10;ENGATIVA;;311001109346;LICEO MODERNO BRITANICO;515559400;;311001109346;LICEO MODERNO BRITANICO;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;DG 83 A # 86 A - 18;LOS CEREZOS;5392101;lmbbogota2011@gmail.com  --  eunicecalderonlmb86a18@gmail.com;;111021;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MARIA EUNICE CALDERON DE MORA;;;;LIBERTAD VIGILADA;;;3;29;EL MINUTO DE DIOS;005616;-74,09938;4,70605;29;TABORA
1243;10;ENGATIVA;;311001109494;LICEO PSICOPEDAGOGICO DECROLY;382501252;;311001109494;LICEO PSICOPEDAGOGICO DECROLY;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 100 # 73 - 56;EL CEDRO;5489778 -- 4338896  --  3142198414;decrolyliceopsicopedagogico@gmail.com;;111041;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ANALIDA ORTIZ CONDE;;;;LIBERTAD VIGILADA;;;3;73;GARCES NAVAS;005633;-74,11506;4,70527;11;ENGATIVA
1244;10;ENGATIVA;;311001109621;LICEO INFANTIL MOVIMIENTOS MAGICOS;529102903;;311001109621;LICEO INFANTIL MOVIMIENTOS MAGICOS;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 64 K # 83 - 24;VILLA LUZ;2527384;liceomovimientosmagicos@hotmail.com;www.movimientosmagicos.edu.co;111071;A;MIXTO;;;;;;;;;JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;JULIETH PAULINE MOSCOSO MARTINEZ;;;;LIBERTAD REGULADA;;;3;31;SANTA CECILIA;005614;-74,10961;4,68684;29;TABORA
1245;10;ENGATIVA;;311001109826;INSTITUTO TOMAS MORO;9006125027;;311001109826;INSTITUTO TOMAS MORO;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 70 C # 112 A - 05;LA RIVIERA;6042225  --  6022225;direccion.tomasmoroengativa@gmail.com  --  mavito30.vt@gmail.com;;111031;A;MIXTO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;MARLY AREVALO PATIÑO;;INDIGENAS-NEGRITUDES;;REGIMEN CONTROLADO;;;2;74;ENGATIVA;005670;-74,13082;4,71012;11;ENGATIVA
1246;10;ENGATIVA;;311001109966;COLEGIO TECNISISTEMAS;8300988290;;311001109966;COLEGIO TECNISISTEMAS;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;ANTIGUO ACTIVO;URBANA;KR 69K # 72 - 81;LAS FERIAS OCCIDENTAL;3112083  --  3111762;ferias@institutotecnisistemas.edu.co;www.institutotecnisistemas.com;111221;A;MIXTO;;;;;;;;;;;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;;;;;;;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;;;CICLO3|CICLO4;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;CICLO5|CICLO6;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;;ERNESTO PARRA HERRERA;-DOBLE EXCEPCIONALIDAD-TALENTO EXCEPCIONAL EN ARTES O LETRAS-OTRO-;INDIGENAS-NEGRITUDES;;LIBERTAD REGULADA;;;3;26;LAS FERIAS;005405;-74,08992;4,68357;29;TABORA
1247;10;ENGATIVA;51100100156;311001401418;LICEO SANTA MARIA DE LA RIVIERA;519240230;51100100156;311001401418;LICEO SANTA MARIA DE LA RIVIERA;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;KR 112 A BIS # 70 A - 41;LA RIVIERA ENGATIVA;5456311;liceosantamaria_r@hotmail.com;;111031;A;MIXTO;;;;;;;;;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;MARCELA MENDEZ RODRIGUEZ;;;;LIBERTAD VIGILADA;;;2;74;ENGATIVA;005632;-74,13108;4,70952;11;ENGATIVA
1248;10;ENGATIVA;;311001801232;GIMNASIO NUESTRO MUNDO MAGICO;9008812935;;311001801232;GIMNASIO NUESTRO MUNDO MAGICO;1;A;NO OFICIAL;PRIVADO;SOCIEDAD;NUEVO ACTIVO;URBANA;KR 107 # 80 A - 44;BOLIVIA;6017976531  --  3176672401;jardin@nuestromundomagico.co;www.nuestromundomagico.com.co;111011;A;MIXTO;PREJARDIN|JARDIN|TRANSICION;PREESCOLAR ESCOLARIZADO;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GLADYS MILENA TORRES GUAQUETA;;;;;;;;72;BOLIVIA;005622;-74,11551;4,71618;11;ENGATIVA
1249;10;ENGATIVA;31126500044;311265000041;INSTITUTO JOSE MARTINEZ RUIZ;519379524;31126500044;311265000041;INSTITUTO JOSE MARTINEZ RUIZ;1;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;ANTIGUO ACTIVO;URBANA;CL 71 A # 81 A - 48;LA CLARITA;5440499  --  7033851;secretaria1jmr@gmail.com  --  rectoria.almendros@gmail.com;;111051;A;MIXTO;;;;;;;;;;;PRIMERO|SEGUNDO|TERCERO|CUARTO|QUINTO;EDUCACION TRADICIONAL;SEXTO|SEPTIMO|OCTAVO|NOVENO;EDUCACION TRADICIONAL;DECIMO|ONCE;EDUCACION TRADICIONAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACADEMICO;ACADEMICA;;CRISTIAN DAVID SANTIESTEBAN NIÑO;CAPACIDADES EXCEPCIONALES-;INDIGENAS;;LIBERTAD REGULADA;;;3;30;BOYACA REAL;005628;-74,10395;4,69292;29;TABORA
